#entry
idx,mode,target_is_current,reason_is_gcs,gcs_enabled,mode_exists,armed,land_complete,new_manual_thr,new_is_drift,cur_manual_thr,pilot_thr,non_takeoff_thr,new_requires_pos,position_ok,ekf_alt_ok,in_rc_failsafe,new_allows_rc_fs,result,reason
1347,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1348,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1349,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1350,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1351,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1352,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1353,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1354,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1355,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1356,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1357,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1358,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1359,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1360,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1361,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1362,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1363,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1364,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1365,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1366,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1367,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1368,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1369,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1370,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1371,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1372,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1373,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1374,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1375,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1376,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1377,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1378,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1379,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1380,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1381,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1382,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1383,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1384,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1385,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1386,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1387,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1388,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1389,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1390,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1391,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1392,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1393,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1394,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1395,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1396,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1397,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1398,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1399,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1400,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1401,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1402,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1403,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1404,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1405,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1406,NONEXISTENT,0,0,1,0,1,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1407,NONEXISTENT,0,0,1,0,1,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1408,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1409,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1410,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1411,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1412,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1413,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1414,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1415,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1416,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1417,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1418,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1419,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1420,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1421,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1422,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1423,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1424,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1425,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1426,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1427,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1428,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1429,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1430,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1431,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1432,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1433,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1434,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1435,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1436,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1437,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1438,NONEXISTENT,0,1,1,0,0,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1439,NONEXISTENT,0,1,1,0,0,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1440,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1441,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1442,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1443,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1444,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1445,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1446,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1447,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1448,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1449,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1450,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1451,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1452,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1453,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1454,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1455,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1456,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1457,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1458,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1459,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1460,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1461,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1462,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1463,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1464,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1465,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1466,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1467,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1468,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1469,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1470,NONEXISTENT,0,1,1,0,0,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1471,NONEXISTENT,0,1,1,0,0,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1472,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1473,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1474,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1475,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1476,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1477,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1478,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1479,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1480,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1481,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1482,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1483,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1484,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1485,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1486,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1487,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1488,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1489,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1490,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1491,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1492,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1493,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1494,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1495,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1496,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1497,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1498,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1499,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1500,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1501,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1502,NONEXISTENT,0,1,1,0,1,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1503,NONEXISTENT,0,1,1,0,1,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1504,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1505,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1506,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1507,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1508,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1509,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1510,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1511,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1512,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1513,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1514,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1515,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1516,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1517,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1518,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1519,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1520,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1521,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1522,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1523,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1524,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1525,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1526,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1527,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1528,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1529,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1530,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1531,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1532,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1533,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1534,NONEXISTENT,0,1,1,0,1,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1535,NONEXISTENT,0,1,1,0,1,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
#boundary
idx,mode,target_is_current,reason_is_gcs,gcs_enabled,mode_exists,armed,land_complete,new_manual_thr,new_is_drift,cur_manual_thr,pilot_thr,non_takeoff_thr,new_requires_pos,position_ok,ekf_alt_ok,in_rc_failsafe,new_allows_rc_fs,result,reason
0,STABILIZE,0,0,1,1,1,1,1,0,0,1047199833,1047199834,0,1,1,0,1,1,-
1,STABILIZE,0,0,1,1,1,1,1,0,0,1047199834,1047199835,0,1,1,0,1,1,-
2,STABILIZE,0,0,1,1,1,1,1,0,0,1047199836,1047199836,0,1,1,0,1,1,-
3,STABILIZE,0,0,1,1,1,1,1,0,0,1047199837,1047199837,0,1,1,0,1,1,-
4,STABILIZE,0,0,1,1,1,1,1,0,0,1043084179,1043084181,0,1,1,0,1,1,-
5,STABILIZE,0,0,1,1,1,1,1,0,0,1043084181,1043084182,0,1,1,0,1,1,-
6,STABILIZE,0,0,1,1,1,1,1,0,0,1043084184,1043084183,0,1,1,0,1,0,throttle too high
7,STABILIZE,0,0,1,1,1,1,1,0,0,1043084184,1043084184,0,1,1,0,1,1,-
8,STABILIZE,0,0,1,1,1,1,1,0,0,1040675786,1040675788,0,1,1,0,1,1,-
9,STABILIZE,0,0,1,1,1,1,1,0,0,1040675788,1040675789,0,1,1,0,1,1,-
10,STABILIZE,0,0,1,1,1,1,1,0,0,1040675790,1040675790,0,1,1,0,1,1,-
11,STABILIZE,0,0,1,1,1,1,1,0,0,1040675791,1040675791,0,1,1,0,1,1,-
12,STABILIZE,0,0,1,1,1,1,1,0,0,1037804937,1037804941,0,1,1,0,1,1,-
13,STABILIZE,0,0,1,1,1,1,1,0,0,1037804940,1037804942,0,1,1,0,1,1,-
14,STABILIZE,0,0,1,1,1,1,1,0,0,1037804944,1037804943,0,1,1,0,1,0,throttle too high
15,STABILIZE,0,0,1,1,1,1,1,0,0,1037804944,1037804944,0,1,1,0,1,1,-
16,STABILIZE,0,0,1,1,1,1,1,0,0,1035166505,1035166508,0,1,1,0,1,1,-
17,STABILIZE,0,0,1,1,1,1,1,0,0,1035166505,1035166509,0,1,1,0,1,1,-
18,STABILIZE,0,0,1,1,1,1,1,0,0,1035166510,1035166510,0,1,1,0,1,1,-
19,STABILIZE,0,0,1,1,1,1,1,0,0,1035166512,1035166511,0,1,1,0,1,0,throttle too high
