#config
dt,angle_limit_tc,thr_mix_min,thr_mix_max,throttle_hover,throttle_thrust_max,cos_tilt,angle_boost_enabled,throttle_gain_boost
992204554,1065353216,1036831949,1056964608,1051931443,1064514355,1065353216,1,1058642330
#leanangle
step,throttle_in,lean_max
158,1067030511,3199034832,1058642330,1062668264,3190646224,1057132381,1059263087,0,1,0,1394,1074105172,3164900514,1025006541,1021441189,3152732576,3116433573,957399565,1066907624,1067419715,1066124478,1065588750,1067103607,1065181053,1034963289,3175334175,1019627151,1030888578,3167950178,1027907642,1058642330,1072873434,1076090635
159,1067029082,3198824671,1058642330,1062666263,3190436063,1057132381,1059288252,0,1,0,1397,1074141097,3165450838,1025074110,1021360855,3152955443,3125366928,966198157,1066912315,1067409261,1066120294,1065577926,1067110792,1065171827,1034935237,3175190570,1019702333,1030877293,3167671598,1027935193,1058642330,1072880939,1076090635
160,1067026646,3198613880,1058642330,1062662853,3190225272,1057132381,1059313418,0,1,0,1399,1074176678,3165995423,1025138602,1021278220,3153174799,3130590745,971350582,1066916918,1067398756,1066115990,1065567084,1067117908,1065162625,1034906465,3175047590,1019776872,1030864519,3167392646,1027962643,1058642330,1072888304,1076090635
161,1067023203,3198402472,1058642330,1062658033,3190013864,1057132381,1059338584,0,1,0,1402,1074211915,3166533996,1025199997,1021193296,3153390593,3134018662,974790045,1066921434,1067388200,1066111567,1065556226,1067124956,1065153447,1034877012,3174905215,1019850762,1030850263,3167113342,1027989990,1058642330,1072895530,1076090635
162,1067018755,3198190462,1058642330,1062651806,3189801854,1057132381,1059363750,0,1,0,1405,1074246807,3167066283,1025258273,1021106097,3153602775,3137390274,977364495,1066925861,1067377592,1066107025,1065545353,1067131934,1065144294,1034846883,3174763407,1019923992,1030834533,3166833706,1028017233,1058642330,1072902613,1076090635
163,1067013302,3197977863,1058642330,1062644171,3189589255,1057132381,1059388916,0,1,0,1407,1074281349,3167592013,1025313415,1021016639,3153811296,3139098146,979937677,1066930200,1067366934,1066102366,1065534465,1067138843,1065135168,1034816104,3174622147,1019996562,1030817336,3166553756,1028044373,1058642330,1072909555,1076090635
164,1067006843,3197764681,1058642330,1062635129,3189376073,1057132381,1059414082,0,1,0,1410,1074315544,3168110923,1025365404,1020924931,3154016112,3140801959,981988236,1066934450,1067356226,1066097590,1065523563,1067145682,1065126069,1034784681,3174481424,1020068465,1030798679,3166273509,1028071411,1058642330,1072916355,1076090635
165,1066999380,3197550934,1058642330,1062624681,3189162326,1057132381,1059439248,0,1,0,1412,1074349388,3168622743,1025414227,1020830991,3154166891,3142501031,983273174,1066938611,1067345468,1066092697,1065512648,1067152450,1065116999,1034752623,3174341194,1020139694,1030778567,3165992984,1028098344,1058642330,1072923013,1076090635
166,1066990914,3197336628,1058642330,1062612828,3188948020,1057132381,1059464413,0,1,0,1415,1074382882,3169127224,1025459866,1020734832,3154265524,3144194684,984557092,1066942683,1067334660,1066087688,1065501720,1067159149,1065107959,1034719972,3174201456,1020210242,1030757010,3165712199,1028125172,1058642330,1072929528,1076090635
167,1066981445,3197121782,1058642330,1062599572,3188733174,1057132381,1059489579,0,1,0,1417,1074416021,3169624106,1025502308,1020636471,3154362236,3145805120,985839862,1066946666,1067323802,1066082566,1065490782,1067165777,1065098950,1034686728,3174062158,1020280109,1030734015,3165431173,1028151899,1058642330,1072935901,1076090635
168,1066970975,3196906401,1058642330,1062584914,3188517793,1057132381,1059514745,0,1,0,1420,1074448807,3170113139,1025541542,1020535921,3154457006,3146645511,987121357,1066950558,1067312895,1066077329,1065479833,1067172334,1065089973,1034652917,3173923300,1020349286,1030709589,3165149922,1028178521,1058642330,1072942128,1076090635
169,1066959504,3196690504,1058642330,1062568854,3188301896,1057132381,1059539911,0,1,0,1422,1074481238,3170594067,1025577553,1020433198,3154549810,3147482180,988401448,1066954362,1067301940,1066071978,1065468874,1067178820,1065081029,1034618574,3173784842,1020417768,1030683741,3164868467,1028205041,1058642330,1072948215,1076090635
170,1066947033,3196474096,1058642330,1062551395,3188085488,1057132381,1059565076,0,1,0,1424,1074513313,3170980243,1025610332,1020328319,3154640631,3148314793,989680005,1066958075,1067290935,1066066516,1065457906,1067185235,1065072120,1034583686,3173646763,1020485551,1030656477,3164586822,1028231454,1058642330,1072954155,1076090635
171,1066933565,3196257197,1058642330,1062532540,3187868589,1057132381,1059590242,0,1,0,1427,1074545029,3171212249,1025639868,1020221302,3154729446,3149143015,990406324,1066961697,1067279882,1066060942,1065446930,1067191579,1065063246,1034548283,3173509030,1020552630,1030627807,3164305006,1028257764,1058642330,1072959951,1076090635
172,1066919099,3196019975,1058642330,1062512287,3187631367,1057132381,1059615408,0,1,0,1429,1074576387,3171439847,1025666152,1020112159,3154816237,3149966516,991043879,1066965230,1067268781,1066055258,1065435947,1067197850,1065054409,1034512410,3173371632,1020619002,1030597738,3164023037,1028283971,1058642330,1072965603,1076090635
173,1066903638,3195584261,1058642330,1062490642,3187195653,1057132381,1059640574,0,1,0,1432,1074607384,3171662923,1025689177,1020000912,3154900982,3150784975,991680484,1066968671,1067257632,1066049464,1065424958,1067204050,1065045610,1034476041,3173234538,1020684662,1030566277,3163740932,1028310074,1058642330,1072971109,1076090635
174,1066887183,3195147630,1058642330,1062467605,3186759022,1057132381,1059665740,0,1,0,1435,1074638020,3171881363,1025708934,1019887574,3154983664,3151598048,992316059,1066972022,1067246435,1066043560,1065413963,1067210177,1065036850,1034439194,3173097712,1020749600,1030533431,3163458706,1028336073,1058642330,1072976471,1076090635
175,1066869735,3194710115,1058642330,1062443178,3186321507,1057132381,1059690906,0,1,0,1437,1074668294,3172095055,1025725419,1019772167,3155064262,3152405417,992950550,1066975282,1067235191,1066037550,1065402964,1067216232,1065028130,1034401921,3172961129,1020813821,1030499210,3163176381,1028361969,1058642330,1072981687,1076090635
176,1066851297,3194271731,1058642330,1062417364,3185883123,1057132381,1059716072,0,1,0,1440,1074698203,3172303894,1025738625,1019654705,3155142759,3153206759,993583893,1066978450,1067223900,1066031432,1065391961,1067222213,1065019451,1034364215,3172824774,1020877313,1030463621,3162893970,1028387763,1058642330,1072986755,1076090635
177,1066831871,3193832498,1058642330,1062390168,3185443890,1057132381,1059741238,0,1,0,1442,1074727747,3172507772,1025748550,1019535210,3155219140,3154001756,994216024,1066981527,1067212562,1066025208,1065380955,1067228122,1065010814,1034326074,3172688624,1020940076,1030426672,3162611492,1028413452,1058642330,1072991679,1076090635
178,1066811458,3193392445,1058642330,1062361590,3185003837,1057132381,1059766404,0,1,0,1445,1074756924,3172706587,1025755190,1019413701,3155293385,3154453347,994846880,1066984513,1067201178,1066018880,1065369946,1067233958,1065002221,1034287538,3172552642,1021002106,1030388371,3162152705,1028439037,1058642330,1072996456,1076090635
179,1066790060,3192951606,1058642330,1062331633,3184562998,1057132381,1059791569,0,1,0,1447,1074785735,3172900237,1025758542,1019290192,3155365476,3154844023,995476398,1066987406,1067189747,1066012447,1065358937,1067239720,1064993672,1034248630,3172416794,1021063400,1030348728,3161587575,1028464520,1058642330,1073001085,1076090635
180,1066767680,3192509998,1058642330,1062300301,3184121390,1057132381,1059816735,0,1,0,1450,1074814177,3173088621,1025758606,1019164706,3155435399,3155231052,996104516,1066990208,1067178271,1066005911,1065342637,1067245408,1064985169,1034209358,3172281069,1021123952,1030307751,3161022409,1028489899,1058642330,1073005568,1076090635
181,1066744319,3192067639,1058642330,1062267595,3183679031,1057132381,1059841900,0,1,0,1452,1074842250,3173271651,1025755383,1019037264,3155503140,3155614280,996731170,1066992918,1067166749,1065999274,1065320618,1067251023,1064976712,1034169734,3172145448,1021183761,1030265445,3160457237,1028515176,1058642330,1073009904,1076090635
182,1066719980,3191624562,1058642330,1062233521,3183235954,1057132381,1059867066,0,1,0,1454,1074869952,3173449231,1025748872,1018907882,3155568681,3155993554,997356297,1066995535,1067155181,1065992535,1065298601,1067256563,1064968302,1034129763,3172009890,1021242822,1030221821,3159892094,1028540349,1058642330,1073014091,1076090635
183,1066694666,3191180796,1058642330,1062198081,3182792188,1057132381,1059892232,0,1,0,1457,1074897282,3173621271,1025739076,1018776581,3155632006,3156368722,997979835,1066998060,1067143569,1065985696,1065276589,1067262029,1064959942,1034089470,3171874364,1021301133,1030176887,3159327013,1028565423,1058642330,1073018131,1076090635
184,1066668379,3190736362,1058642330,1062161279,3182347754,1057132381,1059917398,0,1,0,1459,1074924240,3173787683,1025725998,1018643383,3155693104,3156739634,998423037,1067000493,1067131912,1065978759,1065254582,1067267421,1064951631,1034048880,3171738856,1021358690,1030130651,3158762025,1028590393,1058642330,1073022024,1076090635
185,1066641122,3190291276,1058642330,1062123119,3181902668,1057132381,1059942564,0,1,0,1462,1074950823,3173948385,1025709641,1018508309,3155751960,3157106141,998733124,1067002833,1067120210,1065971724,1065232583,1067272737,1064943371,1034007982,3171603348,1021415492,1030083122,3158197159,1028615262,1058642330,1073025768,1076090635
186,1066612896,3189845571,1058642330,1062083603,3181456963,1057132381,1059967730,0,1,0,1465,1074977032,3174103293,1025690012,1018371379,3155808560,3157468101,999042327,1067005080,1067108464,1065964592,1065210593,1067277979,1064935163,1033966817,3171467798,1021471535,1030034307,3157632448,1028640030,1058642330,1073029363,1076090635
187,1066583706,3189399271,1058642330,1062042737,3181010663,1057132381,1059992896,0,1,0,1467,1075002865,3174252330,1025667115,1018232615,3155862893,3157825362,999350607,1067007234,1067096674,1065957365,1065188614,1067283146,1064927008,1033925377,3171332184,1021526815,1029984216,3157067922,1028664695,1058642330,1073032810,1076090635
188,1066553555,3188952411,1058642330,1062000526,3180563803,1057132381,1060018062,0,1,0,1470,1075028320,3174395420,1025640958,1018092041,3155914945,3158177783,999657938,1067009295,1067084841,1065950043,1065166648,1067288237,1064918907,1033883666,3171196472,1021581330,1029932856,3156503614,1028689261,1058642330,1073036107,1076090635
189,1066522443,3188504998,1058642330,1061956969,3180116390,1057132381,1060043228,0,1,0,1472,1075053398,3174532491,1025611550,1017949674,3155964705,3158525225,999964289,1067011263,1067072965,1065942628,1065144696,1067293252,1064910860,1033841736,3171060660,1021635078,1029880235,3155939553,1028713727,1058642330,1073039256,1076090635
190,1066490377,3188057074,1058642330,1061912076,3179668466,1057132381,1060068393,0,1,0,1475,1075078097,3174663474,1025578898,1017805540,3156012162,3158867547,1000269629,1067013138,1067061045,1065935121,1065122759,1067298192,1064902870,1033799562,3170924699,1021688059,1029826363,3155375771,1028738090,1058642330,1073042256,1076090635
191,1066457358,3187546259,1058642330,1061865850,3179157651,1057132381,1060093559,0,1,0,1477,1075102416,3174788301,1025543013,1017659658,3156057305,3159204614,1000573928,1067014919,1067049083,1065927523,1065100841,1067303056,1064894937,1033757181,3170683347,1021740267,1029771250,3154812295,1028762356,1058642330,1073045106,1076090635
192,1066423389,3186648487,1058642330,1061818293,3178259879,1057132381,1060118725,0,1,0,1480,1075126354,3174906908,1025503906,1017512057,3156100123,3159536292,1000877154,1067016607,1067037078,1065919836,1065078942,1067307844,1064887062,1033714591,3170410727,1021791702,1029714899,3154249158,1028786522,1058642330,1073047807,1076090635
193,1066388475,3185749816,1058642330,1061769414,3177361208,1057132381,1060143890,0,1,0,1482,1075149910,3175019239,1025461589,1017362754,3156140609,3159862444,1001179279,1067018201,1067025031,1065912059,1065057064,1067312555,1064879246,1033671793,3170137700,1021842363,1029657323,3153256163,1028810588,1058642330,1073050357,1076090635
194,1066352619,3184850322,1058642330,1061719215,3176461714,1057132381,1060169056,0,1,0,1485,1075173084,3175125236,1025416074,1017211774,3156178750,3160182945,1001480271,1067019702,1067012943,1065904196,1065035208,1067317190,1064871489,1033628823,3169864182,1021892247,1029598530,3152131413,1028834557,1058642330,1073052759,1076090635
195,1066315823,3183950029,1058642330,1061667701,3175561421,1057132381,1060194222,0,1,0,1487,1075195875,3175224844,1025367376,1017059141,3156214542,3160497664,1001780101,1067021109,1067000813,1065896246,1065013377,1067321748,1064863794,1033585681,3169590165,1021941351,1029538527,3151007511,1028858428,1058642330,1073055010,1076090635
196,1066278093,3183049016,1058642330,1061614879,3174660408,1057132381,1060219388,0,1,0,1489,1075218280,3175318013,1025315511,1016904882,3156247974,3160806474,1002078738,1067022422,1066988641,1065888212,1064991572,1067326229,1064856161,1033542365,3169315557,1021989676,1029477322,3149884517,1028882203,1058642330,1073057111,1076090635
197,1066239431,3182147305,1058642330,1061560752,3173758697,1057132381,1060244554,0,1,0,1492,1075240300,3175404695,1025260493,1016749014,3156279038,3161109254,1002376153,1067023641,1066976429,1065880094,1064969795,1067330633,1064848590,1033498908,3169040354,1022037220,1029414925,3148762483,1028905881,1058642330,1073059061,1076090635
198,1066199841,3181244976,1058642330,1061505326,3172856368,1057132381,1060269720,0,1,0,1494,1075261935,3175484847,1025202338,1016591567,3156307728,3161405881,1002672317,1067024766,1066964176,1065871893,1064948047,1067334960,1064841084,1033455314,3168764466,1022083980,1029351344,3147641470,1028929461,1058642330,1073060861,1076090635
199,1066159328,3180342035,1058642330,1061448608,3171953427,1057132381,1060294886,0,1,0,1497,1075283182,3175558430,1025141065,1016432563,3156334039,3161696240,1002967201,1067025798,1066951883,1065863612,1064926329,1067339209,1064833642,1033411577,3168487906,1022129956,1029286587,3146521524,1028952946,1058642330,1073062512,1076090635
200,1066117896,3179438591,1058642330,1061390603,3171049983,1057132381,1060320052,0,0,1,1500,1075304041,3175625403,1025076695,1016272028,3156357963,3161980210,1003260772,1067026735,1066939550,1065855251,1064904645,1067343381,1064826266,1033367707,3168213930,1022172485,1029220663,3145077418,1028976335,1058642330,1073064011,1076090635
201,1066075548,3177786902,1058642330,1061331316,3169398294,1057132381,1060345218,0,0,1,1502,1075324512,3175685735,1025009245,1016109988,3156379495,3162257678,1003553002,1067027578,1066927178,1065846811,1064882995,1067347475,1064818956,1033323729,3167938462,1022214230,1029153579,3142842160,1028999632,1058642330,1073065360,1076090635
202,1066032290,3175978167,1058642330,1061270755,3167589559,1057132381,1060370383,0,0,1,1505,1075344593,3175739395,1024938736,1015946466,3156398631,3162516875,1003843861,1067028327,1066914766,1065838294,1064861381,1067351491,1064811715,1033279635,3167661474,1022255196,1029085346,3140609372,1029022831,1058642330,1073066559,1076090635
203,1065988124,3174168673,1058642330,1061208922,3165780065,1057132381,1060395549,0,0,1,1507,1075364283,3175786355,1024865190,1015781492,3156415366,3162648944,1004133323,1067028981,1066902315,1065829702,1064839805,1067355429,1064804542,1033235457,3167382896,1022295382,1029015970,3138379159,1029045939,1058642330,1073067605,1076090635
